"COU","Country","VAR","Variable","CO2","Country of origin","YEA","Year","Value","Flag Codes","Flags"
"COL","Colombia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2015","2015",168,,
"COL","Colombia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2016","2016",209,,
"COL","Colombia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2017","2017",252,,
"COL","Colombia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2018","2018",328,,
"COL","Colombia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2019","2019",361,,
"COL","Colombia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2020","2020",405,,
"COL","Colombia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2021","2021",468,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2011","2011",0.28,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2012","2012",0.28,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2013","2013",0.27,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2014","2014",0.28,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2015","2015",0.3,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2016","2016",0.34,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2017","2017",0.38,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2018","2018",0.47,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2019","2019",0.48,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2020","2020",0.52,,
"COL","Colombia","SFTN","% of foreign-trained nurses","TOT","Total","2021","2021",0.57,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2011","2011",79382,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2012","2012",82917,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2013","2013",86925,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2014","2014",91259,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2015","2015",94949,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2016","2016",99027,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2017","2017",104125,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2018","2018",109934,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2019","2019",115638,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2020","2020",121183,,
"COL","Colombia","TNBD","Total number of doctors","TOT","Total","2021","2021",126279,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2011","2011",75794,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2012","2012",79227,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2013","2013",83048,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2014","2014",87098,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2015","2015",90515,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2016","2016",94155,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2017","2017",98502,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2018","2018",103888,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2019","2019",109370,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2020","2020",114566,,
"COL","Colombia","DTRD","Domestically-trained doctors","TOT","Total","2021","2021",119296,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2011","2011",43086,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2012","2012",46460,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2013","2013",49685,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2014","2014",53028,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2015","2015",56417,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2016","2016",60998,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2017","2017",65566,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2018","2018",70086,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2019","2019",74501,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2020","2020",78103,,
"COL","Colombia","TNBN","Total number of nurses","TOT","Total","2021","2021",82218,,
"AUT","Austria","SFTN","% of foreign-trained nurses","TOT","Total","2019","2019",12.28,,
"AUT","Austria","SFTN","% of foreign-trained nurses","TOT","Total","2020","2020",12.34,,
"AUT","Austria","SFTN","% of foreign-trained nurses","TOT","Total","2021","2021",13.19,,
"IRL","Ireland","UUUN","Unknown place of training (nurses)","TOT","Total","2021","2021",7,,
"IRL","Ireland","UUUN","Unknown place of training (nurses)","TOT","Total","2022","2022",5,,
"IRL","Ireland","DTRN","Domestically-trained nurses","TOT","Total","2021","2021",34231,,
"IRL","Ireland","DTRN","Domestically-trained nurses","TOT","Total","2022","2022",34533,,
"AUT","Austria","FTNS","Foreign-trained nurses - Stock","TOT","Total","2019","2019",12177,,
"AUT","Austria","FTNS","Foreign-trained nurses - Stock","TOT","Total","2020","2020",12662,,
"AUT","Austria","FTNS","Foreign-trained nurses - Stock","TOT","Total","2021","2021",13968,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2010","2010",6,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2011","2011",2,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2012","2012",4,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2013","2013",3,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2014","2014",7,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2015","2015",4,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2016","2016",1,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2017","2017",3,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2018","2018",7,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2019","2019",3,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2020","2020",1,,
"CRI","Costa Rica","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2021","2021",3,,
"AUT","Austria","TNBN","Total number of nurses","TOT","Total","2019","2019",99131,,
"AUT","Austria","TNBN","Total number of nurses","TOT","Total","2020","2020",102648,,
"AUT","Austria","TNBN","Total number of nurses","TOT","Total","2021","2021",105937,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2010","2010",317,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2011","2011",354,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2012","2012",403,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2013","2013",434,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2014","2014",459,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2015","2015",462,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2016","2016",469,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2017","2017",477,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2018","2018",479,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2019","2019",493,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2020","2020",504,,
"FIN","Finland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2021","2021",508,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2010","2010",15,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2011","2011",27,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2012","2012",36,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2013","2013",29,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2014","2014",62,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2015","2015",34,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2016","2016",72,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2017","2017",48,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2018","2018",19,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2019","2019",5,,
"CRI","Costa Rica","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2020","2020",7,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2010","2010",18,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2011","2011",48,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2012","2012",48,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2013","2013",49,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2014","2014",42,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2015","2015",41,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2016","2016",41,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2017","2017",40,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2018","2018",39,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2019","2019",38,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2020","2020",37,,
"FIN","Finland","UUUN","Unknown place of training (nurses)","TOT","Total","2021","2021",36,,
"IRL","Ireland","FTNS","Foreign-trained nurses - Stock","TOT","Total","2021","2021",29834,,
"IRL","Ireland","FTNS","Foreign-trained nurses - Stock","TOT","Total","2022","2022",33270,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2010","2010",878,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2011","2011",1264,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2012","2012",1302,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2013","2013",1332,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2014","2014",1363,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2015","2015",1418,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2016","2016",1456,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2017","2017",1517,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2018","2018",1557,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2019","2019",1625,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2020","2020",1712,,
"FIN","Finland","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2021","2021",1824,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2010","2010",2924,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2011","2011",152,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2012","2012",130,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2013","2013",117,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2014","2014",106,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2015","2015",96,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2016","2016",81,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2017","2017",70,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2018","2018",52,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2019","2019",37,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2020","2020",30,,
"FIN","Finland","UUUD","Unknown place of training (doctors)","TOT","Total","2021","2021",21,,
"AUT","Austria","UUUN","Unknown place of training (nurses)","TOT","Total","2019","2019",116,,
"AUT","Austria","UUUN","Unknown place of training (nurses)","TOT","Total","2020","2020",0,,
"AUT","Austria","UUUN","Unknown place of training (nurses)","TOT","Total","2021","2021",1,,
"IRL","Ireland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2021","2021",7961,,
"IRL","Ireland","NFTN","of which native-born but foreign-trained (nurses)","TOT","Total","2022","2022",7851,,
"AUT","Austria","DTRN","Domestically-trained nurses","TOT","Total","2019","2019",86838,,
"AUT","Austria","DTRN","Domestically-trained nurses","TOT","Total","2020","2020",89986,,
"AUT","Austria","DTRN","Domestically-trained nurses","TOT","Total","2021","2021",91968,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2011","2011",149,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2012","2012",170,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2013","2013",250,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2014","2014",350,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2015","2015",390,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2016","2016",776,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2017","2017",1042,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2018","2018",560,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2019","2019",290,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2020","2020",442,,
"COL","Colombia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2021","2021",470,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2011","2011",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2012","2012",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2013","2013",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2014","2014",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2015","2015",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2016","2016",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2017","2017",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2018","2018",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2019","2019",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2020","2020",0,,
"COL","Colombia","UUUD","Unknown place of training (doctors)","TOT","Total","2021","2021",0,,
"COL","Colombia","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2011","2011",3160,,
"COL","Colombia","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2012","2012",3237,,
"COL","Colombia","NFTD","of which native-born but foreign-trained (doctors)","TOT","Total","2013","2013",3379,,
